2014 Form EIA-860 Data - Schedule 6Acomma 'Boiler / Cooling System Associations',,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,Boiler ID,Cooling ID,Steam Plant Type
4254,Consumers Energy Co,1710,J H Campbell,1,1,1
4254,Consumers Energy Co,1710,J H Campbell,2,2,1
4254,Consumers Energy Co,1710,J H Campbell,3,3,1
4254,Consumers Energy Co,1720,J C Weadock,7,7,1
4254,Consumers Energy Co,1720,J C Weadock,8,8,1
4254,Consumers Energy Co,1723,J R Whiting,1,1,1
4254,Consumers Energy Co,1723,J R Whiting,2,2,1
4254,Consumers Energy Co,1723,J R Whiting,3,3,1
4254,Consumers Energy Co,55087,Zeeland Generating Station,2B,CIRC,1
4254,Consumers Energy Co,55087,Zeeland Generating Station,2A,CIRC,1
4383,Corpus Christi Cogeneration LLC,55206,Corpus Christi Energy Center,HRSG1,CW,1
4383,Corpus Christi Cogeneration LLC,55206,Corpus Christi Energy Center,HRSG2,CW,1
4405,Cottonwood Energy Co LP,55358,Cottonwood Energy Project,FB1,110CLG,1
4405,Cottonwood Energy Co LP,55358,Cottonwood Energy Project,FB2,120CLG,1
4405,Cottonwood Energy Co LP,55358,Cottonwood Energy Project,FB3,130CLG,1
4405,Cottonwood Energy Co LP,55358,Cottonwood Energy Project,FB4,140CLG,1
4425,Covanta Fairfax Inc,50658,Covanta Fairfax Energy,4,CT1,1
4425,Covanta Fairfax Inc,50658,Covanta Fairfax Energy,1,CT1,1
4425,Covanta Fairfax Inc,50658,Covanta Fairfax Energy,3,CT1,1
4425,Covanta Fairfax Inc,50658,Covanta Fairfax Energy,2,CT1,1
4464,Crockett Cogeneration,55084,Crockett Cogen Project,HRSG1,ACC1,1
4716,Dairyland Power Coop,4140,Alma,B1,G1,1
4716,Dairyland Power Coop,4140,Alma,B2,G2,1
4716,Dairyland Power Coop,4140,Alma,B3,G3,1
4716,Dairyland Power Coop,4140,Alma,B4,G4,1
4716,Dairyland Power Coop,4140,Alma,B5,G5,1
4716,Dairyland Power Coop,4143,Genoa,1,1,1
4716,Dairyland Power Coop,4271,John P Madgett,B1,G1,1
4922,Dayton Power & Light Co,2848,O H Hutchings,H-3,CT,1
4922,Dayton Power & Light Co,2848,O H Hutchings,H-4,CT,1
4922,Dayton Power & Light Co,2848,O H Hutchings,H-5,CT,1
4922,Dayton Power & Light Co,2848,O H Hutchings,H-6,CT,1
4922,Dayton Power & Light Co,2848,O H Hutchings,H-2,CT,1
4922,Dayton Power & Light Co,2848,O H Hutchings,H-1,CT,1
4922,Dayton Power & Light Co,2848,O H Hutchings,H-2,GMR,1
4922,Dayton Power & Light Co,2848,O H Hutchings,H-3,GMR,1
4922,Dayton Power & Light Co,2848,O H Hutchings,H-4,GMR,1
4922,Dayton Power & Light Co,2848,O H Hutchings,H-6,GMR,1
4922,Dayton Power & Light Co,2848,O H Hutchings,H-5,GMR,1
4922,Dayton Power & Light Co,2848,O H Hutchings,H-1,GMR,1
4922,Dayton Power & Light Co,2850,J M Stuart,1,1,1
4922,Dayton Power & Light Co,2850,J M Stuart,2,2,1
4922,Dayton Power & Light Co,2850,J M Stuart,3,3,1
4922,Dayton Power & Light Co,2850,J M Stuart,4,4,1
4922,Dayton Power & Light Co,6031,Killen Station,2,2,1
4945,Dearborn Industrial Gen Inc,55088,Dearborn Industrial Generation,EUCTG2,CIRC,1
4945,Dearborn Industrial Gen Inc,55088,Dearborn Industrial Generation,EUCTG3,CIRC,1
4945,Dearborn Industrial Gen Inc,55088,Dearborn Industrial Generation,EUCTG1,CIRC,1
4966,Casco Bay Energy Co LLC,55068,Maine Independence Station,HRSG1,CT,3
4966,Casco Bay Energy Co LLC,55068,Maine Independence Station,HRSG2,CT,3
4994,Deer Park Energy Center,55464,Deer Park Energy Center,HRSG2,CT,1
4994,Deer Park Energy Center,55464,Deer Park Energy Center,HRSG3,CT,1
4994,Deer Park Energy Center,55464,Deer Park Energy Center,HRSG5,CT,1
4994,Deer Park Energy Center,55464,Deer Park Energy Center,HRSG4,CT,1
4994,Deer Park Energy Center,55464,Deer Park Energy Center,HRSG1,CT,1
5030,Delta Energy Center LLC,55333,Delta Energy Center,HRSG1,CT,1
5030,Delta Energy Center LLC,55333,Delta Energy Center,HRSG3,CT,1
5030,Delta Energy Center LLC,55333,Delta Energy Center,HRSG2,CT,1
5107,City of Detroit - (MI),1822,Mistersky,5,5,1
5107,City of Detroit - (MI),1822,Mistersky,6,6,1
5107,City of Detroit - (MI),1822,Mistersky,7,7,1
5109,DTE Electric Company,1726,Conners Creek,18,1,4
5109,DTE Electric Company,1726,Conners Creek,15,1,4
5109,DTE Electric Company,1726,Conners Creek,16,1,4
5109,DTE Electric Company,1726,Conners Creek,17,1,4
5109,DTE Electric Company,1729,Fermi,NSS2,N71,3
5109,DTE Electric Company,1731,Harbor Beach,1,1,4
5109,DTE Electric Company,1732,Marysville,12,1,4
5109,DTE Electric Company,1732,Marysville,10,1,4
5109,DTE Electric Company,1732,Marysville,9,1,4
5109,DTE Electric Company,1732,Marysville,11,1,4
5109,DTE Electric Company,1733,Monroe (MI),1,1,1
5109,DTE Electric Company,1733,Monroe (MI),2,2,1
5109,DTE Electric Company,1733,Monroe (MI),3,3,1
5109,DTE Electric Company,1733,Monroe (MI),4,4,1
5109,DTE Electric Company,1740,River Rouge,1,CWS,1
5109,DTE Electric Company,1740,River Rouge,2,CWS,1
5109,DTE Electric Company,1740,River Rouge,3,CWS,1
5109,DTE Electric Company,1743,St Clair,7,1,1
5109,DTE Electric Company,1743,St Clair,3,1,1
5109,DTE Electric Company,1743,St Clair,2,1,1
5109,DTE Electric Company,1743,St Clair,6,1,1
5109,DTE Electric Company,1743,St Clair,4,1,1
5109,DTE Electric Company,1743,St Clair,1,1,1
5109,DTE Electric Company,1745,Trenton Channel,17,7,1
5109,DTE Electric Company,1745,Trenton Channel,18,7,1
5109,DTE Electric Company,1745,Trenton Channel,16,7,1
5109,DTE Electric Company,1745,Trenton Channel,19,7,1
5109,DTE Electric Company,1745,Trenton Channel,19,8,1
5109,DTE Electric Company,1745,Trenton Channel,18,8,1
5109,DTE Electric Company,1745,Trenton Channel,17,8,1
5109,DTE Electric Company,1745,Trenton Channel,16,8,1
5109,DTE Electric Company,1745,Trenton Channel,9A,9,1
5109,DTE Electric Company,6034,Belle River,1,C1,1
5109,DTE Electric Company,6034,Belle River,2,C2,1
5109,DTE Electric Company,6035,Greenwood (MI),1,1,1
5221,Dominion Nuclear Conn Inc,566,Millstone,NSS3,CIRC2,3
5221,Dominion Nuclear Conn Inc,566,Millstone,NSS2,CIRC2,3
5221,Dominion Nuclear Conn Inc,566,Millstone,NSS2,CIRC3,3
5221,Dominion Nuclear Conn Inc,566,Millstone,NSS3,CIRC3,3
5262,Domtar Industries Inc,54104,Ashdown,PB3,GEN1OF,1
5262,Domtar Industries Inc,54104,Ashdown,PB1,GEN1OF,1
5262,Domtar Industries Inc,54104,Ashdown,RB2,GEN1OF,1
5262,Domtar Industries Inc,54104,Ashdown,RB3,GEN1OF,1
5262,Domtar Industries Inc,54104,Ashdown,PB2,GEN1OF,1
5262,Domtar Industries Inc,54104,Ashdown,RB3,GEN2OT,1
5262,Domtar Industries Inc,54104,Ashdown,PB2,GEN2OT,1
5262,Domtar Industries Inc,54104,Ashdown,PB3,GEN2OT,1
5262,Domtar Industries Inc,54104,Ashdown,PB1,GEN2OT,1
5262,Domtar Industries Inc,54104,Ashdown,RB2,GEN2OT,1
5262,Domtar Industries Inc,54104,Ashdown,RB2,GEN3OT,1
5262,Domtar Industries Inc,54104,Ashdown,RB3,GEN3OT,1
5262,Domtar Industries Inc,54104,Ashdown,PB1,GEN3OT,1
5262,Domtar Industries Inc,54104,Ashdown,PB2,GEN3OT,1
5262,Domtar Industries Inc,54104,Ashdown,PB3,GEN3OT,1
5262,Domtar Industries Inc,54104,Ashdown,RB2,GEN4RI,1
5262,Domtar Industries Inc,54104,Ashdown,PB2,GEN4RI,1
5262,Domtar Industries Inc,54104,Ashdown,RB3,GEN4RI,1
5262,Domtar Industries Inc,54104,Ashdown,PB1,GEN4RI,1
5262,Domtar Industries Inc,54104,Ashdown,PB3,GEN4RI,1
5269,Dynegy,876,Kincaid Generation LLC,1,1,1
5269,Dynegy,876,Kincaid Generation LLC,2,2,1
5310,Doswell Ltd Partnership,52019,Doswell Energy Center,HR501,ACC5,1
5310,Doswell Ltd Partnership,52019,Doswell Energy Center,HR502,ACC5,1
5310,Doswell Ltd Partnership,52019,Doswell Energy Center,HR601,ACC6,1
5310,Doswell Ltd Partnership,52019,Doswell Energy Center,HR602,ACC6,1
5338,Dow Chemical Co,52120,Dow Chemical Texas Operation,G65,P6CT,3
5338,Dow Chemical Co,52120,Dow Chemical Texas Operation,G64,P6CT,3
5347,Dow Chemical Co,52006,LaO Energy Systems,HRU200,P1CW,1
5347,Dow Chemical Co,52006,LaO Energy Systems,HRU100,P1CW,1
5347,Dow Chemical Co,52006,LaO Energy Systems,HRU200,P2CT,1
5347,Dow Chemical Co,52006,LaO Energy Systems,HRU100,P2CT,1
5347,Dow Chemical Co,55419,Plaquemine Cogeneration Plant,HRU800,P3CT,1
5347,Dow Chemical Co,55419,Plaquemine Cogeneration Plant,HRU600,P3CT,1
5347,Dow Chemical Co,55419,Plaquemine Cogeneration Plant,HRU700,P3CT,1
5347,Dow Chemical Co,55419,Plaquemine Cogeneration Plant,HRU500,P3CT,1
5374,Dow Chemical Company-Oyster Creek VIII,54676,Oyster Creek Unit VIII,H82,CTOW,1
5374,Dow Chemical Company-Oyster Creek VIII,54676,Oyster Creek Unit VIII,H81,CTOW,1
5374,Dow Chemical Company-Oyster Creek VIII,54676,Oyster Creek Unit VIII,H83,CTOW,1
5416,Duke Energy Carolinascomma LLC,2718,G G Allen,1,1,1
5416,Duke Energy Carolinascomma LLC,2718,G G Allen,2,2,1
5416,Duke Energy Carolinascomma LLC,2718,G G Allen,3,3,1
5416,Duke Energy Carolinascomma LLC,2718,G G Allen,4,4,1
5416,Duke Energy Carolinascomma LLC,2718,G G Allen,5,5,1
5416,Duke Energy Carolinascomma LLC,2720,Buck,HRSG1,10,1
5416,Duke Energy Carolinascomma LLC,2720,Buck,HRSG2,10,1
5416,Duke Energy Carolinascomma LLC,2720,Buck,6,3,1
5416,Duke Energy Carolinascomma LLC,2720,Buck,5,3,1
5416,Duke Energy Carolinascomma LLC,2720,Buck,7,4,1
5416,Duke Energy Carolinascomma LLC,2720,Buck,8,5,1
5416,Duke Energy Carolinascomma LLC,2720,Buck,9,6,1
5416,Duke Energy Carolinascomma LLC,2721,James E. Rogers Energy Complex,1,1,1
5416,Duke Energy Carolinascomma LLC,2721,James E. Rogers Energy Complex,2,2,1
5416,Duke Energy Carolinascomma LLC,2721,James E. Rogers Energy Complex,3,3,1
5416,Duke Energy Carolinascomma LLC,2721,James E. Rogers Energy Complex,4,4,1
5416,Duke Energy Carolinascomma LLC,2721,James E. Rogers Energy Complex,5,5,1
5416,Duke Energy Carolinascomma LLC,2721,James E. Rogers Energy Complex,6,6,1
5416,Duke Energy Carolinascomma LLC,2723,Dan River,1,1,1
5416,Duke Energy Carolinascomma LLC,2723,Dan River,2,2,1
5416,Duke Energy Carolinascomma LLC,2723,Dan River,3,3,1
5416,Duke Energy Carolinascomma LLC,2723,Dan River,HRSG1,7,1
5416,Duke Energy Carolinascomma LLC,2723,Dan River,HRSG2,7,1
5416,Duke Energy Carolinascomma LLC,2727,Marshall (NC),1,1,1
5416,Duke Energy Carolinascomma LLC,2727,Marshall (NC),2,2,1
5416,Duke Energy Carolinascomma LLC,2727,Marshall (NC),3,3,1
5416,Duke Energy Carolinascomma LLC,2727,Marshall (NC),4,4,1
5416,Duke Energy Carolinascomma LLC,2732,Riverbend,7,4,4
5416,Duke Energy Carolinascomma LLC,2732,Riverbend,8,5,4
5416,Duke Energy Carolinascomma LLC,2732,Riverbend,9,6,4
5416,Duke Energy Carolinascomma LLC,2732,Riverbend,10,7,4
5416,Duke Energy Carolinascomma LLC,3264,W S Lee,1,1,1
5416,Duke Energy Carolinascomma LLC,3264,W S Lee,2,2,1
5416,Duke Energy Carolinascomma LLC,3264,W S Lee,3,3,1
5416,Duke Energy Carolinascomma LLC,3264,W S Lee,1,SUPP,1
5416,Duke Energy Carolinascomma LLC,3264,W S Lee,3,SUPP,1
5416,Duke Energy Carolinascomma LLC,3264,W S Lee,2,SUPP,1
5416,Duke Energy Carolinascomma LLC,3265,Oconee,NSS1,1CCW,3
5416,Duke Energy Carolinascomma LLC,3265,Oconee,NSS2,2CCW,3
5416,Duke Energy Carolinascomma LLC,3265,Oconee,NSS3,3CCW,3
5416,Duke Energy Carolinascomma LLC,6036,Catawba,NSS1,1RC,3
5416,Duke Energy Carolinascomma LLC,6036,Catawba,NSS2,2RC,3
5416,Duke Energy Carolinascomma LLC,6038,McGuire,NSS1,1RC,3
5416,Duke Energy Carolinascomma LLC,6038,McGuire,NSS2,2RC,3
5416,Duke Energy Carolinascomma LLC,8042,Belews Creek,1,1,1
5416,Duke Energy Carolinascomma LLC,8042,Belews Creek,2,2,1
5511,CCI Roseton LLC,8006,Roseton Generating Facility,1,1,1
5511,CCI Roseton LLC,8006,Roseton Generating Facility,2,2,1
5517,Dynegy Midwest Generation Inc,889,Baldwin Energy Complex,3,1,1
5517,Dynegy Midwest Generation Inc,889,Baldwin Energy Complex,2,1,1
5517,Dynegy Midwest Generation Inc,889,Baldwin Energy Complex,1,1,1
5517,Dynegy Midwest Generation Inc,891,Havana,6,1,1
5517,Dynegy Midwest Generation Inc,891,Havana,3,1,1
5517,Dynegy Midwest Generation Inc,891,Havana,7,1,1
5517,Dynegy Midwest Generation Inc,891,Havana,4,1,1
5517,Dynegy Midwest Generation Inc,891,Havana,8,1,1
5517,Dynegy Midwest Generation Inc,891,Havana,1,1,1
5517,Dynegy Midwest Generation Inc,891,Havana,2,1,1
5517,Dynegy Midwest Generation Inc,891,Havana,5,1,1
5517,Dynegy Midwest Generation Inc,891,Havana,9,6,1
5517,Dynegy Midwest Generation Inc,892,Hennepin Power Station,2,1,1
5517,Dynegy Midwest Generation Inc,892,Hennepin Power Station,1,1,1
5517,Dynegy Midwest Generation Inc,897,Vermilion,2,1,4
5517,Dynegy Midwest Generation Inc,897,Vermilion,1,1,4
5517,Dynegy Midwest Generation Inc,898,Wood River,3,1,1
5517,Dynegy Midwest Generation Inc,898,Wood River,4,1,1
5517,Dynegy Midwest Generation Inc,898,Wood River,1,1,1
5517,Dynegy Midwest Generation Inc,898,Wood River,5,1,1
5517,Dynegy Midwest Generation Inc,898,Wood River,2,1,1
5580,East Kentucky Power Coopcomma Inc,1384,Cooper,1,1,1
5580,East Kentucky Power Coopcomma Inc,1384,Cooper,2,2,1
5580,East Kentucky Power Coopcomma Inc,1385,Dale,2,1,1
5580,East Kentucky Power Coopcomma Inc,1385,Dale,1,1,1
5580,East Kentucky Power Coopcomma Inc,1385,Dale,4,1,1
5580,East Kentucky Power Coopcomma Inc,1385,Dale,3,1,1
5580,East Kentucky Power Coopcomma Inc,6041,H L Spurlock,1,1,1
5580,East Kentucky Power Coopcomma Inc,6041,H L Spurlock,2,2,1
5580,East Kentucky Power Coopcomma Inc,6041,H L Spurlock,3,3,1
5580,East Kentucky Power Coopcomma Inc,6041,H L Spurlock,4,4,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,83-19,RW,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,253-28,RW,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,423-A,RW,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,83-22,RW,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,325-31,RW,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,253-29,RW,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,253-25,RW,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,83-21,RW,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,253-26,RW,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,83-18,RW,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,83-20,RW,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,83-23,RW,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,423-B,RW,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,253-27,RW,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,325-30,RW,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,83-24,RW,1
5610,Eastman Chemical Co-TN Ops,50481,Tennessee Eastman Operations,423-C,RW,1
5695,Desert Star Energy Center SDG&E,55077,Desert Star Energy Center,1,ACC,1
5695,Desert Star Energy Center SDG&E,55077,Desert Star Energy Center,2,ACC,1
5701,El Paso Electric Co,2444,Rio Grande,6,6,1
5701,El Paso Electric Co,2444,Rio Grande,7,7,1
5701,El Paso Electric Co,2444,Rio Grande,8,8,1
5701,El Paso Electric Co,3456,Newman,1,1,1
5701,El Paso Electric Co,3456,Newman,2,2,1
5701,El Paso Electric Co,3456,Newman,3,3,1
5701,El Paso Electric Co,3456,Newman,HRSG2,4,1
5701,El Paso Electric Co,3456,Newman,HRSG1,4,1
5701,El Paso Electric Co,3456,Newman,HRSG4,CT5,1
5701,El Paso Electric Co,3456,Newman,HRSG3,CT5,1
5748,Electric Energy Inc,887,Joppa Steam,4,1-4,1
5748,Electric Energy Inc,887,Joppa Steam,3,1-4,1
5748,Electric Energy Inc,887,Joppa Steam,2,1-4,1
5748,Electric Energy Inc,887,Joppa Steam,1,1-4,1
5748,Electric Energy Inc,887,Joppa Steam,6,5-6,1
5748,Electric Energy Inc,887,Joppa Steam,5,5-6,1
5761,Ennis Power Company LLC,55223,Ennis Power Company LLC,HRSG1,CT1,3
5860,Empire District Electric Co,2076,Asbury,1,1,1
5860,Empire District Electric Co,2076,Asbury,1,2,1
5860,Empire District Electric Co,7296,State Line Combined Cycle,HRSG22,HRC,1
5860,Empire District Electric Co,7296,State Line Combined Cycle,HRSG21,HRC,1
5943,Entergy Nuc Fitzpatrick LLC,6110,James A Fitzpatrick,NSS1,CW,3
5956,Entergy Nuclear Vermont Yankee,3751,Vermont Yankee,NSS1,CW,3
6027,Entergy Nuclear Indian Point 2,2497,Indian Point 2,NSS2,CW,3
6028,Entergy Nuclear Indian Point 3,8907,Indian Point 3,NSS3,CW,3
6035,Exelon Power,3159,Cromby Generating Station,1,1,4
6035,Exelon Power,3159,Cromby Generating Station,2,2,4
6035,Exelon Power,3161,Eddystone Generating Station,1,1,1
6035,Exelon Power,3161,Eddystone Generating Station,2,2,1
6035,Exelon Power,3161,Eddystone Generating Station,3,3,1
6035,Exelon Power,3161,Eddystone Generating Station,4,4,1
6035,Exelon Power,3169,Schuylkill Generating Station,1,1,4
6035,Exelon Power,3453,Mountain Creek,8,1,1
6035,Exelon Power,3453,Mountain Creek,2,1,1
6035,Exelon Power,3453,Mountain Creek,3A,1,1
6035,Exelon Power,3453,Mountain Creek,6,1,1
6035,Exelon Power,3453,Mountain Creek,7,1,1
6035,Exelon Power,3491,Handley,1A,1,1
6035,Exelon Power,3491,Handley,3,1,1
6035,Exelon Power,3491,Handley,4,1,1
6035,Exelon Power,3491,Handley,2,1,1
6035,Exelon Power,3491,Handley,5,1,1
6035,Exelon Power,3491,Handley,1B,1,1
6035,Exelon Power,55139,Wolf Hollow I LP,HRSG1,CIRC1,1
6035,Exelon Power,55139,Wolf Hollow I LP,HRSG2,CIRC1,1
6452,Florida Power & Light Co,609,Cape Canaveral,PCC1,1CWS,3
6452,Florida Power & Light Co,609,Cape Canaveral,PCC2,2CWS,3
6452,Florida Power & Light Co,609,Cape Canaveral,3,CW,3
6452,Florida Power & Light Co,609,Cape Canaveral,2,CW,3
6452,Florida Power & Light Co,609,Cape Canaveral,1,CW,3
6452,Florida Power & Light Co,610,Cutler,PCU5,5CWS,4
6452,Florida Power & Light Co,610,Cutler,PCU6,6CWS,4
6452,Florida Power & Light Co,612,Fort Myers,2E,FM2,3
6452,Florida Power & Light Co,612,Fort Myers,2D,FM2,3
6452,Florida Power & Light Co,612,Fort Myers,2F,FM2,3
6452,Florida Power & Light Co,612,Fort Myers,2C,FM2,3
6452,Florida Power & Light Co,612,Fort Myers,2A,FM2,3
6452,Florida Power & Light Co,612,Fort Myers,2B,FM2,3
6452,Florida Power & Light Co,613,Lauderdale,4B,FL4,3
6452,Florida Power & Light Co,613,Lauderdale,4A,FL4,3
6452,Florida Power & Light Co,613,Lauderdale,5B,FL5,3
6452,Florida Power & Light Co,613,Lauderdale,5A,FL5,3
6452,Florida Power & Light Co,617,Port Everglades,PPE1,1CWS,3
6452,Florida Power & Light Co,617,Port Everglades,PPE2,2CWS,3
6452,Florida Power & Light Co,617,Port Everglades,PPE3,3CWS,3
6452,Florida Power & Light Co,617,Port Everglades,PPE4,4CWS,3
6452,Florida Power & Light Co,619,Riviera,PRV3,3CWS,1
6452,Florida Power & Light Co,619,Riviera,PRV4,4CWS,1
6452,Florida Power & Light Co,619,Riviera,1,RBCT5,1
6452,Florida Power & Light Co,620,Sanford,PSN5,3CWS,3
6452,Florida Power & Light Co,620,Sanford,PSN3,3CWS,3
6452,Florida Power & Light Co,621,Turkey Point,PTP1,CP,1
6452,Florida Power & Light Co,621,Turkey Point,PTP2,CP,1
6452,Florida Power & Light Co,621,Turkey Point,PTP5,CT5,1
6452,Florida Power & Light Co,621,Turkey Point,NSS4,TPC,1
6452,Florida Power & Light Co,621,Turkey Point,NSS3,TPC,1
6452,Florida Power & Light Co,6042,Manatee,3A,CP,1
6452,Florida Power & Light Co,6042,Manatee,PMT2,CP,1
6452,Florida Power & Light Co,6042,Manatee,3B,CP,1
6452,Florida Power & Light Co,6042,Manatee,3D,CP,1
6452,Florida Power & Light Co,6042,Manatee,PMT1,CP,1
6452,Florida Power & Light Co,6042,Manatee,3C,CP,1
6452,Florida Power & Light Co,6043,Martin,PMR4,CP,1
6452,Florida Power & Light Co,6043,Martin,PMR3,CP,1
6452,Florida Power & Light Co,6043,Martin,PMR2,CP,1
6452,Florida Power & Light Co,6043,Martin,PMR1,CP,1
6452,Florida Power & Light Co,6043,Martin,PMR8A,CT,1
6452,Florida Power & Light Co,6043,Martin,PMR8C,CT,1
6452,Florida Power & Light Co,6043,Martin,PMR8D,CT,1
6452,Florida Power & Light Co,6043,Martin,PMR8B,CT,1
6452,Florida Power & Light Co,6045,St Lucie,NSS1,SLC,3
6452,Florida Power & Light Co,6045,St Lucie,NSS2,SLC,3
6452,Florida Power & Light Co,6246,Putnam,HRSG21,CT,1
6452,Florida Power & Light Co,6246,Putnam,HRSG12,CT,1
6452,Florida Power & Light Co,6246,Putnam,HRSG22,CT,1
6452,Florida Power & Light Co,6246,Putnam,HRSG11,CT,1
6452,Florida Power & Light Co,56407,West County Energy Center,PWC13,CT1,1
6452,Florida Power & Light Co,56407,West County Energy Center,PWC12,CT1,1
6452,Florida Power & Light Co,56407,West County Energy Center,PWC11,CT1,1
6452,Florida Power & Light Co,56407,West County Energy Center,PWC21,CT2,1
6452,Florida Power & Light Co,56407,West County Energy Center,PWC22,CT2,1
6452,Florida Power & Light Co,56407,West County Energy Center,PWC23,CT2,1
6452,Florida Power & Light Co,56407,West County Energy Center,PWC33,CT3,1
6452,Florida Power & Light Co,56407,West County Energy Center,PWC31,CT3,1
6452,Florida Power & Light Co,56407,West County Energy Center,PWC32,CT3,1
6455,Duke Energy Floridacomma Inc,628,Crystal River,1,1,1
6455,Duke Energy Floridacomma Inc,628,Crystal River,2,2,1
6455,Duke Energy Floridacomma Inc,628,Crystal River,2,3,1
6455,Duke Energy Floridacomma Inc,628,Crystal River,1,3,1
6455,Duke Energy Floridacomma Inc,628,Crystal River,NSS3,3,1
6455,Duke Energy Floridacomma Inc,628,Crystal River,4,4,1
6455,Duke Energy Floridacomma Inc,628,Crystal River,5,5,1
6455,Duke Energy Floridacomma Inc,628,Crystal River,1,6,1
6455,Duke Energy Floridacomma Inc,628,Crystal River,2,6,1
6455,Duke Energy Floridacomma Inc,634,P L Bartow,4C,1,1
6455,Duke Energy Floridacomma Inc,634,P L Bartow,1,1,1
6455,Duke Energy Floridacomma Inc,634,P L Bartow,3,1,1
6455,Duke Energy Floridacomma Inc,634,P L Bartow,2,1,1
6455,Duke Energy Floridacomma Inc,634,P L Bartow,4B,1,1
6455,Duke Energy Floridacomma Inc,634,P L Bartow,4D,1,1
6455,Duke Energy Floridacomma Inc,634,P L Bartow,4A,1,1
